Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type,total_transaction_amount,interaction_count
14:22:18,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,19768.66,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:22:59,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,7467.72,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:23:09,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5083.19,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:24:54,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5716.72,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:25:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4969.16,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:25:39,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,322.83,UK pounds,Indian rupee,UK,India,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:26:21,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16581.0,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Periodical,40950745.18,4996
14:26:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16609.44,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:26:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10964.51,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:27:06,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8162.7,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:27:52,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10073.41,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:28:35,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5667.31,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:29:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5175.35,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:29:42,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5900.99,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:30:23,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10129.45,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:30:37,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4545.3,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:31:10,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,292.62,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:31:56,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5624.88,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:33:15,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,9660.17,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:34:24,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16989.04,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Periodical,40950745.18,4996
14:34:47,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,11223.54,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:36:17,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,782.27,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:36:23,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5140.81,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:37:03,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,2039.34,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:37:05,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,12141.99,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:37:16,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,12274.26,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:37:31,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,6413.08,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:38:31,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,1870.47,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:39:05,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,1937.01,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:39:40,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,9756.8,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:39:49,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,9231.53,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:41:56,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16062.02,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:41:59,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,1229.63,Indian rupee,UK pounds,India,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:42:42,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,23127.91,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:43:18,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,3676.74,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:44:42,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16034.01,Moroccan dirham,UK pounds,Morocco,UK,Cross-border,0,Normal_Plus_Mutual,40950745.18,4996
14:45:22,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,1241.7,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:46:05,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,28529.54,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Mutual,40950745.18,4996
14:47:45,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4912.79,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:47:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,12705.95,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:48:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,1121.19,Euro,UK pounds,France,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:48:03,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,13453.08,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:48:50,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,11257.61,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:51:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5496.99,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:51:04,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8037.23,UK pounds,Albanian lek,UK,Albania,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:51:13,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8213.02,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:52:15,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5221.58,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:52:25,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,3260.58,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Group,40950745.18,4996
14:53:12,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,6005.35,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:54:05,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5944.16,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:54:09,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8024.19,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:54:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5401.49,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:55:32,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16232.85,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:55:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10085.94,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:56:18,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,18300.7,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:56:20,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16646.43,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
14:56:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8794.91,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:56:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,6791.76,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_Out,40950745.18,4996
14:56:37,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,17542.47,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:56:52,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5131.75,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
14:57:21,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4669.37,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:00:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,9500.95,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:00:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,47210.76,UK pounds,Euro,UK,France,Cross-border,0,Normal_Mutual,40950745.18,4996
15:00:55,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,27236.17,Yen,UK pounds,Japan,UK,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:02:09,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,7752.09,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:03:09,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,11506.54,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Periodical,40950745.18,4996
15:03:22,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5131.37,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:03:36,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,3265.41,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:04:25,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10559.4,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:05:15,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,20856.08,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:06:13,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,6424.07,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:06:16,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,12752.3,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:06:37,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,7938.85,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:07:06,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,1794.14,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:07:28,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,7197.91,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:07:52,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4677.45,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:08:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,2822.77,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:09:41,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,489.51,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:11:54,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,7633.62,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:11:59,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,6070.38,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:13:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5393.3,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:14:20,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,3219.43,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:14:51,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,3465.13,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:16:28,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,7893.55,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:18:05,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,12063.18,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:21:16,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8433.67,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:21:26,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,11778.5,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:22:13,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,25888.7,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Mutual,40950745.18,4996
15:23:34,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,2144.23,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:23:52,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,25138.14,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:24:54,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4469.49,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:25:09,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5181.23,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:25:16,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8811.26,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:26:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8172.59,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:26:19,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,6711.17,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Group,40950745.18,4996
15:27:11,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5222.27,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:29:05,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10958.41,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:29:28,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5067.27,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:30:02,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,7659.97,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:31:41,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4625.01,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:31:47,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10631.08,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:32:56,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4717.26,Euro,Euro,Spain,France,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:33:01,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4049.69,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:33:29,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,9608.09,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:34:19,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,8042.3,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:34:32,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,9035.98,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:35:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,60142.13,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:35:07,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16834.57,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:35:26,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4584.19,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:36:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5195.21,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Periodical,40950745.18,4996
15:36:49,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,18215.78,Albanian lek,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:36:53,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,3583.49,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:36:57,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,13382.75,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:37:55,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,9130.19,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:38:03,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,16798.88,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:38:27,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,11115.63,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
15:38:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,4418.28,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:38:53,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,5789.89,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_Out,40950745.18,4996
15:40:12,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,10241.36,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:41:16,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,13433.64,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In,40950745.18,4996
15:42:05,2022-07-10,<seal.Ciphertext object at 0x0000026915BB1070>,<seal.Ciphertext object at 0x0000026915BB0030>,135.16,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Small_Fan_Out,40950745.18,4996
